mean,std,skewness,kurtosis,peak_to_peak,dominant_freq,spectral_centroid,fft_mean,fft_var,top_fft_magnitude_1,top_fft_magnitude_2,top_fft_magnitude_3,top_fft_magnitude_4,top_fft_magnitude_5,file,type
-0.00011036220765800014,0.04755660377029179,-0.00081205855871844,0.04998196215329154,0.457689852,25520.0,-0.036888981608649674,17.642103610067448,4212.04166417447,4724.7145380623115,4771.383119893084,4771.383119893084,5041.361760043967,5041.361760043967,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-2.004199464200021e-05,0.04539114211924262,-0.0011926538529809542,0.08510235917177811,0.46043874,25519.0,-0.005688258618811914,16.793163503907326,3838.702028672694,3494.678667204969,3623.535840397956,3623.535840397956,3916.9735178203578,3916.9735178203578,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
0.00010236667522000025,0.005035122334685201,-0.1901203425731456,61.55439711157456,0.294131016,103999.0,-0.7309420053143783,4.826918855541481,27.426726084900803,247.26034574306635,281.70993982770824,281.70993982770824,469.13025658476374,469.13025658476374,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-2.5554202304000083e-05,0.07303076461781646,-0.00401035072812399,0.38979032654550316,0.8452830600000001,68303.0,-0.008753479963036999,35.642828685929985,9396.575230625778,2791.280614538489,2863.4428306740238,2863.4428306740238,2865.344925784293,2865.344925784293,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0003300684555020002,0.08615546813463625,-0.010492517331544873,0.29024435209391974,1.0363307760000002,93264.0,-0.07879879931304641,38.24256842310463,13383.253229771448,4718.770371170673,4778.790503873194,4778.790503873194,5059.524039566873,5059.524039566873,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
4.5657115779999954e-05,0.0776101654735275,-0.013595048099685932,0.3892358552960755,0.87277194,68696.0,-0.03467690160633049,31.668941119385188,11043.757907177998,5541.678649089537,5755.538823158311,5755.538823158311,5971.693926084093,5971.693926084093,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00045737220766999985,0.07882076795565453,-0.011408638863706909,0.36756933534839575,0.944243028,93281.0,-0.11256355902331551,33.40149864051084,11310.18518947891,5945.740427798482,6450.29026654032,6450.29026654032,6957.60687440202,6957.60687440202,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0010138165482920006,0.08232721488065826,-0.0068677036286516205,0.25215828738662927,0.9057585960000001,109265.0,-0.05594262888873075,33.09419143456307,12462.370761291832,6686.964588676793,7053.422094504098,7053.422094504098,7821.3350001505405,7821.3350001505405,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0005577927544893498,0.05805440900916599,0.0021742980402171567,2.6608499948910174,0.9181285920000001,93377.37290262105,-0.028050907222025613,23.588049525496192,5542.016034516834,3562.350829449295,3660.890593598144,3660.890593598144,3707.6379090028804,3707.6379090028804,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0005676225459080003,0.004181939719968804,-0.05070237571574196,3.384520948254221,0.15256328400000002,0.0,-0.027056962803120768,4.521036480845665,15.181859491014317,359.57540997744826,359.57540997744826,533.6109566121899,533.6109566121899,1135.2450918159993,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-3.299956545199964e-05,0.005378446816405787,0.10041750989319213,3.1844390258903523,0.177303276,1.0,-0.1752832002495708,5.034099368061997,32.51540180892893,335.52756025383417,638.823380034023,638.823380034023,688.7903141468789,688.7903141468789,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
0.0003373113836920001,0.014625403367079348,-0.005722070994250275,0.8803001635469689,0.204792156,25703.0,-0.3565071945840906,8.369867338589637,357.97772597309876,936.6198437873569,1103.0772727806254,1103.0772727806254,1189.3049089203653,1189.3049089203653,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
5.685264938199993e-05,0.023358557265556572,0.007833944473512584,0.10088540621530795,0.259769916,35508.0,-0.1322122284991208,11.409325049272207,961.0781614241056,1368.8967657782296,1500.3724452367842,1500.3724452367842,1593.5501418604722,1593.5501418604722,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
0.00011773776969399985,0.02941257312553945,0.001073804554071873,0.10941270238930612,0.307875456,92931.0,-0.039970910988306387,13.737249531140845,1541.514615414407,2032.1709518404616,2121.7120373005,2121.7120373005,2257.3201983935373,2257.3201983935373,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
0.00021610741399599994,0.03572481991134283,0.012240113041521864,0.1719392297507607,0.43294986,25607.0,-0.06339994825932921,17.343156098502995,2251.833856767482,2192.378618873484,2230.5822990076654,2230.5822990076654,2698.5212438140998,2698.5212438140998,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0004065940613119997,0.05264881275416852,0.002451298274270737,0.20325669443495897,0.512667612,25573.0,-0.038918285577176505,24.509407941161903,4943.414528682093,3133.923870936263,3529.949099746332,3529.949099746332,3615.995020804242,3615.995020804242,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00019107299544800007,0.0522961635623356,0.009189347827585006,-0.0040644358169252826,0.4810554,25574.0,-0.043922907861999504,21.716780197853048,4998.231922294433,6208.550820690741,6442.944689815452,6442.944689815452,8298.376992693515,8298.376992693515,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0003557863644080001,0.04971262705760877,0.020239939490888252,0.006071699045074208,0.468685404,25841.0,-0.018759730124624927,22.34602619669314,4443.59885902869,4960.898560428817,4975.195078352923,4975.195078352923,5126.353569758109,5126.353569758109,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00059155917539,0.04384937437573882,0.013088717071485087,0.061533170080728006,0.42607764000000004,25846.0,-0.25669726290536254,19.101602076668616,3481.363948907985,3553.46339382648,3712.020209314386,3712.020209314386,4056.026822022484,4056.026822022484,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0001186336116500003,0.03934180446202374,0.029354629889178217,0.026920954070566605,0.355980996,25849.0,-0.045044364260400725,16.187209046507892,2833.5575678085015,3775.605027722271,3973.3814496816776,3973.3814496816776,4429.007328338223,4429.007328338223,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00028030671048200013,0.03605681497767216,0.02416017165536012,0.2627866818325231,0.372474324,25849.0,-0.009188395671900232,14.883684061117625,2378.8209051408794,2660.0704124602,2779.2760071792477,2779.2760071792477,2862.9785020341005,2862.9785020341005,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
0.0001520191519420003,0.006074094710017837,0.05810417219510438,57.826528034577734,0.327117672,103999.0,-0.13655999429341442,5.4601340146844155,44.02240927933387,304.03830388400064,306.6120748045939,306.6120748045939,468.39525692509255,468.39525692509255,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00011467315126400008,0.07535290823180271,-0.001886719870689012,0.15049207733911718,0.808173072,93468.0,-0.08936143180162229,36.86760829346146,9996.927316564088,2744.0617184649254,2812.1366532635247,2812.1366532635247,3305.900021280747,3305.900021280747,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-5.7020036017999956e-05,0.08500009776274155,-0.011877779374261339,0.3688584795921863,1.039079664,93424.0,-0.04853615465737838,37.33720610552502,13055.972782153787,5021.245191987974,5665.016031903664,5665.016031903664,5686.263607162677,5686.263607162677,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
7.204437891399991e-05,0.07418356908492373,-0.019234929497652587,0.2779252346362928,0.8026752960000001,93432.0,-0.028106993180141676,27.115287273064173,10271.175421239572,7224.733876217987,7242.826561385541,7242.826561385541,7254.410644151404,7254.410644151404,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00036955210829000006,0.07680877906533477,-0.008105378348839893,0.46267551545060925,0.931873032,93436.0,-0.05454727051473692,32.2651440709737,10758.410698615611,6079.696639288668,6628.939653095121,6628.939653095121,7701.030415341676,7701.030415341676,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0004179723959660003,0.07905980852183538,-0.008945449286339219,0.40050267342657486,0.981353016,93430.0,-0.03127170719350919,31.84299060513396,11487.279998187478,7818.38744580933,8228.058829831063,8228.058829831063,9450.769145958822,9450.769145958822,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0004988357469768701,0.043510630585998196,-0.029480888865369276,2.621322462807525,0.608878692,93437.70417824035,-0.1073094134227067,14.0676440739498,3099.94959209532,4586.551157899224,4634.692895892658,4634.692895892658,5212.082493386815,5212.082493386815,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0004183799186119995,0.004091980252746302,-0.04587995027233989,4.933270816789844,0.189673272,0.0,-0.34812795700572174,4.44950874277603,14.040560238286595,409.1377951185095,409.1377951185095,539.0798928681676,539.0798928681676,836.7598372239994,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0005905070385079998,0.005868658874061913,0.0399518657926155,4.276864094016888,0.1718055,0.0,-0.35231297038419274,5.192499618033984,42.61765880198322,409.264925210337,409.264925210337,536.0351595943848,536.0351595943848,1181.0140770159996,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0003505751599820001,0.01468749259284732,-0.013040379468921545,0.413576117877418,0.174554388,104343.0,-0.2544018204994424,7.879765051871338,369.59998594278943,1118.6580656870487,1122.6321776673801,1122.6321776673801,1250.157069525671,1250.157069525671,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0006015060266180003,0.02426396517113966,0.01588251537681367,0.2045500090261747,0.276263244,104246.0,-0.1303186445983797,11.902057907547922,1036.5446482180487,1542.0204749703846,1583.6614820561424,1583.6614820561424,1635.6507922228418,1635.6507922228418,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00010627667286800014,0.031357297750382776,0.008192608626177902,0.08616489795663052,0.321619896,25908.0,-0.06346351154800811,14.661946147638064,1751.6101690384762,2044.2454994718826,2206.404176142068,2206.404176142068,2512.1445147661775,2512.1445147661775,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
0.0001678451873799999,0.03780749729671574,0.007207203763682804,0.14247658635914462,0.402712092,25397.0,-0.22632738789671564,17.91479960837765,2537.9300026878605,2822.1851854167785,2996.4532329898266,2996.4532329898266,3044.44326545832,3044.44326545832,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
9.27682455459999e-05,0.0609607336475806,0.006073325361936389,0.16249366125796882,0.615750912,25514.0,-0.060036894192827275,27.66658060319474,6666.999623324226,3344.7719512781277,3360.6587486620606,3360.6587486620606,4008.8811664127516,4008.8811664127516,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
0.000172051673242,0.06007322904464011,0.00225141029754041,0.022738999053998565,0.571768704,25512.0,-0.034399886549519025,25.231518808099747,6581.015357892622,6954.72435115363,7171.323465768987,7171.323465768987,7203.661150410677,7203.661150410677,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00013654536585800021,0.05807346862159394,-0.003782887134529161,-0.004443004479416146,0.5676453720000001,25510.0,-0.0946591675504043,25.9108059000287,6073.722942371419,4949.435832630084,5300.717091430686,5300.717091430686,5664.841150427656,5664.841150427656,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0002224254375320002,0.05716722165291006,-0.005573996340294623,0.021374119532329594,0.558024264,25519.0,-0.05406757000516832,23.819343595220676,5968.92027986924,4613.258375133823,4631.526347507986,4631.526347507986,4789.649050356172,4789.649050356172,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.000469340866022,0.05586511739614407,-0.003191596879368285,0.01265403639590268,0.527786496,25518.0,-0.19089237679333412,19.91187362144757,5845.780533950455,6640.559648959505,6705.303775599316,6705.303775599316,7776.183313395102,7776.183313395102,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00028436887972400036,0.05046987010477071,0.000421261649094712,0.08630226956223108,0.48792762,22341.0,-0.023337124401764685,17.9041328873379,4774.019333656912,5652.737304130558,5988.390427655602,5988.390427655602,6242.633347129857,6242.633347129857,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0004524894953599994,0.003954865587249793,-0.0764113466738585,2.5667566973422122,0.10033441200000001,0.0,-0.15528652991211284,4.319297186287002,13.035088929780784,409.7413591954204,409.7413591954204,467.7380277364036,467.7380277364036,904.9789907199993,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00030826977366200004,0.08139587667485224,0.0054360315494055836,0.21689115231602507,0.87964416,109173.0,-0.024591918827699007,38.20086091541959,11791.461765162983,3090.9578347103075,3166.804349536193,3166.804349536193,3281.707650737059,3281.707650737059,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-6.551341271599987e-05,0.09323624067634768,-0.003215312668711734,0.21789201641762412,0.98272746,93842.0,-0.009472662973201991,39.756260408294054,15805.441493278066,4851.522876370958,4908.899353744991,4908.899353744991,5366.018199269615,5366.018199269615,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00015551750361199996,0.07953173479857956,0.0012844914089182658,0.28997307217740564,0.9304985880000001,93376.0,-0.03289395504753096,31.923045204732745,11631.561236387632,5300.117362273531,6449.590201043104,6449.590201043104,7037.1897332527415,7037.1897332527415,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
8.938780052799998e-05,0.08441727061201369,-0.0011159275672708699,0.22352737090315378,0.964859688,109265.0,-0.0032770148275896595,34.39240111201646,13069.72988127183,5208.752000678637,5214.890234256583,5214.890234256583,5369.0294489777825,5369.0294489777825,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
1.0749674290000014e-05,0.0852359182797854,0.0022791515714376703,0.25746770945915154,0.9126308160000001,93374.0,-0.002412441591919512,36.177951652925316,13221.47957530609,4979.80739322492,5081.329533979496,5081.329533979496,5382.063714559432,5382.063714559432,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0004089247171915892,0.05894304359435633,-0.020979565089850945,2.548948594660736,0.7848075240000001,253029.01478776874,-1.1116235308141027e-11,23.57970625092977,5733.018775478493,2968.1476962131283,2985.285084694165,2985.285084694165,2987.1124019186677,2987.1124019186677,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.38.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
2.2077841738000355e-05,0.004444927710190727,-0.1176890099169893,148.07860601949326,0.622623132,103999.0,-0.44816625942870497,4.791901899826251,16.553415742275963,279.55312993621953,295.8556697254035,295.8556697254035,495.7052368059563,495.7052368059563,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.31.49_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00012905602050199982,0.005095741052985497,0.004215647144956181,2.909907391537283,0.147065508,103999.0,-0.5668116800621187,4.8945978215558075,28.009376836240264,323.7288941039537,375.9228500423693,375.9228500423693,565.5632148401097,565.5632148401097,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.31.49_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0003175410856639997,0.015688853735310936,-0.0251028035584182,0.8992594707738761,0.221285484,104430.0,-0.04293804831715286,8.290572349516554,423.748337855561,1526.4772599498954,1604.9475418820252,1604.9475418820252,1694.1313550217399,1694.1313550217399,/Users/nischalgiriyan/Downloads/Germany/02_Saarland_Uni/02_06_Semester_3/DataScience/Project/Data_2/NOK_Measurements/2024.02.15_02.31.49_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
